"month","date","sex","species","age","y","x","density","region"
9,2010-09-08,"M","dog",7,-3.51775212338539,31.1176563111347,8.3290548324585,"Kigoma"
9,2010-09-09,"F","cat",6,-5.20759098948005,38.8446337999861,123.008041381836,"Tanga"
9,2010-09-19,"M","human",23,-3.54945527223485,30.9356229530114,16.9398593902588,"Kigoma"
9,2010-09-19,"M","dog",5,-4.0442245217705,35.5584493754481,68.8759307861328,"Manyara"
9,2010-09-20,"F","dog",0,-9.12127632140416,33.2978462621993,97.7132873535156,"Mbeya"
9,2010-09-24,"F","jackal",4,-9.74357615380577,37.2665672239961,1.24251914024353,"Lindi"
9,2010-09-28,"F","jackal",2,-8.54818150626575,37.7947250554212,1.53272700309753,"Lindi"
10,2010-10-03,"M","jackal",4,-1.38431822340528,31.1126919352186,78.0283966064453,"Kagera"
10,2010-10-09,"M","dog",8,-2.46068253349039,33.0171760611038,551.552368164062,"Mwanza"
10,2010-10-23,"F","lion",2,-4.05977127899561,31.4677504171787,5.25040197372437,"Geita"
10,2010-10-23,"M","dog",2,-6.7494045578258,39.0995210208734,577.965454101562,"Dar-es-salaam"
10,2010-10-31,"M","dog",4,-6.005272509065,37.2662135553776,44.4087295532227,"Morogoro"
11,2010-11-09,"F","dog",2,-5.70283174150604,38.4796584437643,19.8983592987061,"Tanga"
11,2010-11-09,"F","human",37,-3.66083047342556,33.3818010572115,1029.82263183594,"Shinyanga"
11,2010-11-13,"F","lion",9,-6.12833952506005,38.7591031128745,20.5429248809814,"Pwani"
11,2010-11-19,"F","dog",3,-4.67209438768941,35.3923059277995,42.9640312194824,"Manyara"
11,2010-11-22,"F","human",54,-4.54331569835069,30.3849201560116,95.1101226806641,"Kigoma"
11,2010-11-26,"M","lion",13,-6.78661901973135,31.0427378919119,21.1747074127197,"Katavi"
12,2010-12-03,"M","cat",3,-5.3845996094999,31.4278578686921,9.36835289001465,"Tabora"
12,2010-12-04,"F","dog",6,-5.08123219889718,36.8469339158675,11.0549716949463,"Manyara"
12,2010-12-15,"M","dog",6,-1.84228463932547,31.6737745532133,477.577667236328,"Kagera"
12,2010-12-25,"F","dog",7,-3.83800946708637,33.7987783094244,71.8643341064453,"Shinyanga"
12,2010-12-25,"F","dog",6,-6.84190507464829,39.2592377815123,11262.21484375,"Dar-es-salaam"
13,2011-01-05,"F","dog",5,-3.28667936992842,36.6310044936484,770.696472167969,"Arusha"
13,2011-01-07,"M","cat",4,-3.21532837736252,37.0160872517702,142.618301391602,"Kilimanjaro"
14,2011-02-02,"F","cat",2,-2.1249526170634,33.0897893881171,616.263305664062,"Mwanza"
14,2011-02-09,"F","jackal",7,-8.93023565632291,37.4980858831092,0.634254395961761,"Lindi"
14,2011-02-12,"M","dog",5,-2.53711248676183,32.6030043353002,232.388046264648,"Mwanza"
14,2011-02-17,"F","human",15,-6.91607243725064,39.3847230496347,495.190093994141,"Dar-es-salaam"
14,2011-02-25,"M","lion",11,-8.32813635008344,38.1029996172541,0.558596074581146,"Lindi"
15,2011-03-10,"F","dog",4,-4.66137430499288,36.187082458846,21.2136135101318,"Dodoma"
15,2011-03-11,"M","jackal",8,-7.10167374485956,38.5058577947043,9.56217956542969,"Pwani"
15,2011-03-31,"F","cat",6,-8.88385530054825,33.4721861416896,1147.72192382812,"Mbeya"
15,2011-03-31,"F","human",57,-2.53871777700337,33.142674033159,281.482971191406,"Mwanza"
16,2011-04-13,"F","dog",3,-4.92393031984898,29.6841625336985,3652.4365234375,"Kigoma"
16,2011-04-18,"F","jackal",6,-4.33043974568378,30.7385567268978,4.72822237014771,"Kigoma"
16,2011-04-19,"M","dog",4,-6.28630915388766,35.2589385785671,56.4894752502441,"Dodoma"
16,2011-04-26,"M","dog",3,-5.86940930794331,39.3424193134835,723.062316894531,"Kaskazini Unguja"
17,2011-05-02,"M","cat",6,-4.17327336619261,32.6439722271544,77.4207382202148,"Shinyanga"
17,2011-05-07,"M","jackal",4,-4.66682220361855,31.3536775614895,7.03083181381226,"Kigoma"
17,2011-05-07,"F","human",5,-9.0005395097934,35.5971690489112,22.3332595825195,"Morogoro"
17,2011-05-08,"M","cat",2,-5.03892866618412,32.8077772972602,2230.87133789062,"Tabora"
17,2011-05-14,"M","lion",13,-4.46123875639235,31.4571906856715,4.89763069152832,"Tabora"
17,2011-05-14,"F","lion",13,-4.40194969881635,31.7452498035054,2.80579686164856,"Tabora"
17,2011-05-21,"M","human",22,-9.33446896142262,34.0558048707272,60.9896430969238,"Njombe"
17,2011-05-26,"M","dog",5,-8.79508791054117,31.9731121079351,98.9171600341797,"Rukwa"
18,2011-06-11,"M","human",40,-8.08994819527912,31.1464226322244,8.22354507446289,"Rukwa"
18,2011-06-13,"F","dog",2,-8.92269110181156,33.5530615332566,1364.35974121094,"Mbeya"
18,2011-06-15,"F","cat",5,-2.79017708305883,33.39564630733,153.484283447266,"Mwanza"
18,2011-06-19,"M","jackal",4,-3.8741588174482,33.6584695911169,100.495178222656,"Shinyanga"
18,2011-06-21,"F","cat",6,-2.87862458597544,32.6879318702287,188.370849609375,"Mwanza"
18,2011-06-24,"M","lion",11,-6.75628240996899,30.8695154276945,6.90985536575317,"Katavi"
18,2011-06-24,"F","dog",0,-2.58833183578196,33.1852668833459,183.026031494141,"Mwanza"
18,2011-06-28,"F","dog",5,-10.297620833415,34.9271669484218,16.1173191070557,"Njombe"
19,2011-07-03,"F","dog",4,-4.87611033527049,32.8813254681042,59.2544708251953,"Tabora"
19,2011-07-04,"M","human",53,-5.42420935310709,35.60312420279,89.6630783081055,"Dodoma"
19,2011-07-05,"M","lion",12,-2.5890257789523,34.7169593769012,25.7691059112549,"Simiyu"
19,2011-07-07,"M","lion",0,-6.67642874964559,34.9898533973841,3.65406060218811,"Singida"
19,2011-07-09,"M","lion",3,-4.10907953974551,36.1464957267713,30.6518611907959,"Manyara"
19,2011-07-10,"F","dog",8,-3.37264015989008,33.2646330002439,89.0766906738281,"Mwanza"
19,2011-07-20,"F","human",21,-1.25329281358707,34.0515556360211,245.037170410156,"Mara"
19,2011-07-21,"F","human",59,-8.82879916763472,36.267722304938,23.19114112854,"Morogoro"
19,2011-07-23,"M","jackal",4,-7.82004596185288,35.1609022926954,24.9838905334473,"Iringa"
19,2011-07-23,"F","lion",10,-6.95925930700693,34.1657845014619,4.05066299438477,"Singida"
19,2011-07-24,"M","dog",1,-6.21410072978335,30.3036159956533,31.7053146362305,"Katavi"
19,2011-07-26,"M","lion",3,-7.4614093968328,34.3089474108343,3.51212573051453,"Iringa"
19,2011-07-31,"F","dog",4,-3.78922802594456,33.3872741019198,102.303215026855,"Shinyanga"
20,2011-08-01,"M","dog",3,-3.2559285243276,37.2684044446765,866.779541015625,"Kilimanjaro"
20,2011-08-02,"F","human",8,-10.9946377085594,36.7252548489982,20.4987602233887,"Ruvuma"
20,2011-08-11,"M","cat",5,-1.36949278798136,34.1808757179581,164.258377075195,"Mara"
20,2011-08-11,"F","dog",6,-3.34313653509232,36.7251835409032,1672.80163574219,"Arusha"
20,2011-08-12,"F","human",10,-8.92339186717915,34.5996396009915,109.210327148438,"Njombe"
20,2011-08-12,"M","cat",5,-6.67319613729405,36.4283341983384,52.896556854248,"Dodoma"
20,2011-08-17,"M","human",69,-1.50683823053243,33.8070782641852,8646.421875,"Mara"
20,2011-08-17,"M","jackal",0,-4.54030341770807,31.2462511960807,11.3317899703979,"Kigoma"
20,2011-08-20,"M","jackal",7,-3.98293105016902,31.7307008125221,9.8240270614624,"Shinyanga"
20,2011-08-22,"M","dog",4,-4.04958618234786,32.2246487317202,105.959648132324,"Shinyanga"
20,2011-08-22,"M","jackal",1,-8.36270094646149,37.8839201956159,2.66391515731812,"Lindi"
20,2011-08-22,"M","human",25,-5.41179716151493,30.4743426297681,15.8219356536865,"Katavi"
20,2011-08-30,"M","jackal",4,-9.65371895540829,36.5932055127924,1.50335466861725,"Morogoro"
20,2011-08-30,"F","lion",6,-6.38613099739346,34.4133229872343,9.43888378143311,"Singida"
20,2011-08-30,"F","cat",0,-8.84021979718822,35.4345908175729,17.0998802185059,"Morogoro"
21,2011-09-01,"F","dog",8,-8.59148020413148,31.6445621811664,55.279125213623,"Rukwa"
21,2011-09-02,"F","lion",10,-7.42186993251763,35.2225393646999,1.59130096435547,"Iringa"
21,2011-09-02,"M","dog",5,-4.41856884294006,37.5913951150405,9.64569282531738,"Kilimanjaro"
21,2011-09-02,"M","human",50,-6.16696389374914,35.7687773651686,3237.20458984375,"Dodoma"
21,2011-09-08,"F","jackal",4,-5.55009043786867,36.2195301355976,18.7580966949463,"Dodoma"
21,2011-09-10,"M","cat",1,-6.25741251236784,39.4274593587244,74.8957214355469,"Kusini Unguja"
21,2011-09-13,"F","jackal",0,-6.19289741217405,37.6339944298738,71.7041091918945,"Morogoro"
21,2011-09-13,"F","lion",14,-8.56616991596889,37.1174713420625,2.42511439323425,"Morogoro"
21,2011-09-14,"F","human",39,-5.05014603575545,32.8891466671786,199.765151977539,"Tabora"
21,2011-09-15,"M","dog",6,-4.99560368506747,39.8078695211627,571.48291015625,"Kaskazini Pemba"
21,2011-09-15,"M","dog",1,-6.50249550543356,36.2243762889212,50.1226234436035,"Dodoma"
21,2011-09-16,"M","dog",6,-4.00101399820951,36.0607967799729,17.5756397247314,"Manyara"
21,2011-09-16,"F","dog",7,-8.79157316372993,34.9731146085261,49.3884391784668,"Iringa"
21,2011-09-16,"F","human",32,-1.5914749865036,34.2571798914741,38.5924644470215,"Mara"
21,2011-09-17,"M","cat",0,-3.91540175483423,36.3400992371547,483.135955810547,"Manyara"
21,2011-09-18,"M","human",61,-3.11972487881618,32.9372211040266,97.0352172851562,"Mwanza"
21,2011-09-19,"M","cat",6,-9.51970144010543,36.5475609845976,3.22110438346863,"Morogoro"
21,2011-09-19,"M","dog",3,-3.17135349450934,32.8925754624865,62.467170715332,"Mwanza"
21,2011-09-19,"M","dog",6,-8.88375360518577,33.5518956980884,944.077819824219,"Mbeya"
21,2011-09-21,"M","jackal",5,-3.0051083845545,34.5392547197651,18.867223739624,"Simiyu"
21,2011-09-21,"M","dog",3,-6.79831934128958,39.2265833419652,10991.421875,"Dar-es-salaam"
21,2011-09-26,"F","lion",7,-7.71981499581868,34.2644630220137,2.22317290306091,"Mbeya"
21,2011-09-26,"M","human",24,-8.87004587617773,33.4271103760678,1548.59045410156,"Mbeya"
21,2011-09-27,"F","cat",2,-11.1300054653684,34.7709213057189,49.9743919372559,"Ruvuma"
21,2011-09-30,"M","dog",2,-1.55086583314258,34.1870975097433,60.2422828674316,"Mara"
22,2011-10-01,"M","jackal",5,-4.31004417412092,31.7071458710431,2.06966805458069,"Tabora"
22,2011-10-01,"F","jackal",1,-6.76559943996697,30.938022171605,15.2415075302124,"Katavi"
22,2011-10-02,"F","cat",3,-3.59024767955097,36.0927462340275,44.4888801574707,"Arusha"
22,2011-10-04,"M","dog",3,-4.16803693835276,30.5494814066534,16.4872741699219,"Kigoma"
22,2011-10-08,"M","cat",1,-6.83850073451522,39.2297649748714,9218.0595703125,"Dar-es-salaam"
22,2011-10-11,"M","jackal",5,-3.94249380726117,31.021772431422,2.99298501014709,"Kigoma"
22,2011-10-11,"F","jackal",3,-10.0126778638539,37.482075497226,1.64811444282532,"Lindi"
22,2011-10-12,"F","human",1,-8.29273251671838,31.3496462010744,60.2556991577148,"Rukwa"
22,2011-10-13,"F","human",69,-6.7926048976134,39.2156904224733,10991.421875,"Dar-es-salaam"
22,2011-10-14,"F","lion",15,-3.85798965838938,31.3457316156747,6.7807183265686,"Kigoma"
22,2011-10-16,"F","dog",4,-3.08431168045971,33.7188984551868,114.302322387695,"Simiyu"
22,2011-10-16,"M","dog",6,-3.91398983793008,33.3534095949777,60.2320098876953,"Tabora"
22,2011-10-17,"M","dog",4,-7.55360193176145,34.5505907042638,7.28188467025757,"Iringa"
22,2011-10-20,"F","jackal",5,-9.06174018660845,37.8682058710131,0.964274287223816,"Lindi"
22,2011-10-20,"F","cat",5,-6.83416785047549,39.2149830312038,9218.0595703125,"Dar-es-salaam"
22,2011-10-20,"F","jackal",1,-7.57580425844008,34.8740863278031,17.1504077911377,"Iringa"
22,2011-10-24,"M","dog",0,-5.28669986912253,36.0161811937837,62.5195159912109,"Dodoma"
22,2011-10-25,"M","dog",1,-3.62063372771981,32.217063221619,131.626373291016,"Geita"
22,2011-10-26,"F","dog",6,-3.58380994613918,37.6855608337766,269.855987548828,"Kilimanjaro"
22,2011-10-26,"F","dog",3,-1.92565160745981,33.3127510939962,165.018035888672,"Mara"
22,2011-10-29,"M","jackal",3,-4.10239260057047,31.8285424734239,3.3049647808075,"Tabora"
22,2011-10-30,"M","cat",8,-3.33449425940501,31.8012004128237,111.147216796875,"Geita"
22,2011-10-30,"F","dog",7,-3.91611322075176,36.3946507578571,342.170532226562,"Manyara"
22,2011-10-31,"F","dog",2,-1.66717043995174,33.9708532944888,129.245071411133,"Mara"
23,2011-11-01,"M","lion",14,-7.04390927661003,34.3285389228687,4.5633864402771,"Singida"
23,2011-11-02,"F","dog",4,-3.41379514928999,33.4330284538645,84.7824859619141,"Shinyanga"
23,2011-11-04,"M","dog",2,-5.03958551630604,34.6327196431422,53.1591262817383,"Singida"
23,2011-11-05,"M","dog",5,-11.4212520306793,37.0518034790678,14.6583013534546,"Ruvuma"
23,2011-11-05,"M","human",58,-1.92486308999586,33.5591136594817,103.256340026855,"Mara"
23,2011-11-07,"M","cat",7,-6.41172698750543,37.3937330568987,84.741096496582,"Morogoro"
23,2011-11-08,"M","jackal",3,-3.83308480254734,37.0091786789523,4.78816843032837,"Manyara"
23,2011-11-10,"M","jackal",6,-1.96985822877419,35.2112788850161,16.9121322631836,"Mara"
23,2011-11-11,"F","lion",6,-8.2577241156227,37.5755181415905,5.67522239685059,"Morogoro"
23,2011-11-11,"M","dog",6,-4.07971870881724,37.9795805888893,78.0422286987305,"Kilimanjaro"
23,2011-11-11,"F","cat",1,-5.75699118297327,31.6669864101684,18.7031726837158,"Tabora"
23,2011-11-11,"F","cat",1,-4.66597458690571,35.216836378561,61.5291595458984,"Manyara"
23,2011-11-12,"F","lion",14,-2.36775239553201,31.4592755162159,49.6551780700684,"Kagera"
23,2011-11-12,"M","dog",6,-7.12814466074708,35.5568386632998,7.82222032546997,"Iringa"
23,2011-11-12,"F","dog",3,-2.54245343933704,30.7601346211609,96.1460952758789,"Kagera"
23,2011-11-13,"M","cat",6,-6.9195270869449,36.6784174657643,45.1511192321777,"Morogoro"
23,2011-11-14,"M","dog",3,-7.97081140106597,37.2959155180942,8.15391635894775,"Morogoro"
23,2011-11-15,"M","cat",6,-3.6767096733849,32.6360086637122,140.734939575195,"Shinyanga"
23,2011-11-17,"M","cat",2,-3.50561143970015,36.8450361017725,132.434936523438,"Arusha"
23,2011-11-18,"M","cat",2,-6.79980304019036,39.1785400658481,3923.17456054688,"Dar-es-salaam"
23,2011-11-18,"F","jackal",5,-4.53809831158799,37.149008206755,8.89541721343994,"Manyara"
23,2011-11-20,"F","dog",1,-3.66633980779233,33.4246196086857,3413.37036132812,"Shinyanga"
23,2011-11-20,"M","dog",6,-3.29409191465947,33.5161591830796,65.7714462280273,"Shinyanga"
23,2011-11-24,"M","jackal",1,-10.1681944997009,37.1513035833137,0.441966116428375,"Lindi"
23,2011-11-25,"F","dog",4,-3.83619012006613,33.1825129966164,138.817794799805,"Shinyanga"
23,2011-11-28,"F","human",32,-2.58319534129443,32.5579339820372,212.581146240234,"Mwanza"
23,2011-11-29,"F","dog",0,-4.88032222014534,29.6469579389179,6162.625,"Kigoma"
23,2011-11-30,"F","cat",3,-5.42148903251725,30.1421220122096,17.9869041442871,"Katavi"
24,2011-12-01,"F","dog",6,-3.99929886502254,34.1375729740529,19.167537689209,"Shinyanga"
24,2011-12-01,"M","cat",0,-3.20402406555059,37.2984387097858,580.829162597656,"Kilimanjaro"
24,2011-12-01,"M","jackal",3,-8.14210026431894,38.2786811073235,2.70055723190308,"Pwani"
24,2011-12-02,"M","dog",5,-3.54473423500347,35.5511761246932,110.582077026367,"Arusha"
24,2011-12-04,"F","lion",6,-5.86913231065917,31.6941883257671,9.76374435424805,"Katavi"
24,2011-12-04,"F","dog",5,-9.50439818227025,34.5630681606701,61.9829483032227,"Njombe"
24,2011-12-04,"M","dog",7,-4.71480013529467,33.0127621272344,54.3386764526367,"Tabora"
24,2011-12-06,"M","human",41,-1.21095465850281,34.3394049934162,111.128425598145,"Mara"
24,2011-12-07,"M","lion",14,-7.07527683018863,34.9517756244071,5.28412532806396,"Iringa"
24,2011-12-08,"F","dog",0,-5.84152415174308,36.56153894721,48.8859176635742,"Dodoma"
24,2011-12-10,"M","cat",8,-9.96548049194339,39.683739342768,225.675491333008,"Lindi"
24,2011-12-14,"M","dog",5,-3.67670088301482,33.4368901394795,3413.37036132812,"Shinyanga"
24,2011-12-15,"M","dog",3,-3.58101099496785,30.6790260505164,190.432525634766,"Kigoma"
24,2011-12-16,"M","jackal",6,-7.24806700681311,34.2944142528858,4.62131071090698,"Singida"
24,2011-12-16,"M","cat",7,-7.1681583182806,31.3522126213725,58.4448051452637,"Katavi"
24,2011-12-18,"M","cat",1,-6.04700611057269,29.7983708139293,26.2885761260986,"Kigoma"
24,2011-12-18,"F","dog",6,-4.25532266933861,38.0060151729192,68.1435241699219,"Kilimanjaro"
24,2011-12-20,"F","dog",8,-5.04352275241765,32.8054920188132,2230.87133789062,"Tabora"
24,2011-12-21,"M","cat",3,-10.8758335457936,39.6042130527146,177.622116088867,"Mtwara"
24,2011-12-21,"F","dog",6,-2.92540586263451,34.3431236242926,116.451835632324,"Simiyu"
24,2011-12-22,"F","cat",4,-3.04258759817513,33.7684053985998,131.063278198242,"Simiyu"
24,2011-12-22,"F","cat",3,-5.66377336502152,37.8823697790606,76.7830581665039,"Tanga"
24,2011-12-23,"M","lion",14,-6.93618068090842,31.2023221101528,21.6621379852295,"Katavi"
24,2011-12-23,"F","jackal",6,-3.64535049193839,33.8953510140433,53.9847221374512,"Shinyanga"
24,2011-12-25,"F","jackal",4,-2.79986455581554,30.521136539706,152.938064575195,"Kagera"
24,2011-12-27,"F","dog",0,-10.8286152315586,39.3526508838578,69.5030136108398,"Mtwara"
24,2011-12-28,"M","human",12,-2.87709359931248,33.0539353449565,131.097091674805,"Mwanza"
24,2011-12-28,"M","dog",2,-3.37701748696345,36.7691817542511,1886.37512207031,"Arusha"
24,2011-12-29,"M","dog",4,-7.75881804608258,32.8020784581098,17.9001445770264,"Mbeya"
24,2011-12-30,"M","dog",4,-3.33360248450103,35.8938647224093,82.4506988525391,"Arusha"
24,2011-12-30,"F","dog",2,-5.13477279651942,32.339428482327,90.0888900756836,"Tabora"
24,2011-12-31,"F","cat",2,-1.87873249795052,31.6810580455326,190.684967041016,"Kagera"
24,2011-12-31,"M","dog",5,-5.21438986376884,36.136215594935,53.3062934875488,"Dodoma"
25,2012-01-01,"F","cat",4,-3.00183779325652,35.7677783473154,35.494213104248,"Arusha"
25,2012-01-01,"M","dog",4,-4.46329007423761,33.1828851615922,35.3426361083984,"Tabora"
25,2012-01-01,"M","dog",4,-3.67501460771519,33.5062544623783,144.832107543945,"Shinyanga"
25,2012-01-01,"F","jackal",6,-7.94751610424624,36.6088634815461,8.50429248809814,"Iringa"
25,2012-01-04,"F","dog",0,-7.46116882464486,33.2584321767953,2.42028212547302,"Mbeya"
25,2012-01-06,"F","cat",1,-6.00358164448338,36.890149250947,44.8958015441895,"Morogoro"
25,2012-01-06,"F","cat",5,-6.67474688794079,39.2139420717748,4704.478515625,"Dar-es-salaam"
25,2012-01-07,"F","jackal",5,-3.90760918033176,38.0729340017432,8.5377254486084,"Kilimanjaro"
25,2012-01-07,"M","jackal",1,-8.576371480373,38.4472020565386,1.21166241168976,"Lindi"
25,2012-01-09,"F","dog",7,-9.38462800881478,33.806690987193,212.91389465332,"Mbeya"
25,2012-01-09,"M","dog",6,-5.49579360940399,35.9748577716005,20.0260181427002,"Dodoma"
25,2012-01-09,"F","jackal",2,-4.13085358414366,36.0806054426911,20.3814563751221,"Manyara"
25,2012-01-09,"M","dog",6,-9.29285311341691,32.7717629265683,950.403564453125,"Mbeya"
25,2012-01-11,"M","dog",8,-4.7870940759598,32.7572658722894,77.9505996704102,"Tabora"
25,2012-01-11,"F","jackal",0,-10.4595670701415,37.4246240756789,7.47203302383423,"Ruvuma"
25,2012-01-13,"F","dog",2,-1.33653101984504,31.8076607900028,5272.49951171875,"Kagera"
25,2012-01-14,"F","cat",0,-1.54205186842921,34.4308077183584,39.6809425354004,"Mara"
25,2012-01-14,"M","human",47,-6.74769272226262,39.2257563949765,5338.99462890625,"Dar-es-salaam"
25,2012-01-15,"M","dog",1,-1.33205949660855,30.7144389646369,96.6373901367188,"Kagera"
25,2012-01-16,"F","jackal",3,-6.816249953515,34.7294225960436,5.7258996963501,"Singida"
25,2012-01-17,"F","dog",7,-4.63239846662509,38.1728962779173,121.914482116699,"Tanga"
25,2012-01-18,"M","dog",7,-1.75443451323974,33.6750740423669,197.011581420898,"Mara"
25,2012-01-18,"F","dog",7,-5.5782256603119,36.3413857771526,48.6652717590332,"Dodoma"
25,2012-01-19,"F","dog",4,-9.16089412067595,33.5520858652249,478.071014404297,"Mbeya"
25,2012-01-20,"F","cat",3,-1.99564362458172,33.0200428588267,1043.08703613281,"Mwanza"
25,2012-01-22,"M","dog",6,-3.59053189721781,35.3090542557496,35.5808029174805,"Arusha"
25,2012-01-25,"F","human",15,-4.33778177344995,34.7260123007652,112.743858337402,"Singida"
25,2012-01-25,"M","human",52,-1.33881293241772,34.3963523794323,1144.22802734375,"Mara"
25,2012-01-25,"M","dog",2,-3.09218787935871,33.8106781148808,115.301025390625,"Simiyu"
25,2012-01-25,"M","dog",2,-3.03714638498831,33.9779322471738,94.2912826538086,"Simiyu"
25,2012-01-27,"F","dog",1,-4.5914018757044,39.0150931919375,59.8855514526367,"Tanga"
25,2012-01-29,"F","dog",4,-6.96321095925811,37.3858142984878,93.5792388916016,"Morogoro"
25,2012-01-29,"M","dog",1,-1.37351106123435,31.7202083964655,161.595993041992,"Kagera"
26,2012-02-02,"F","dog",2,-8.0888499029358,31.6427907194226,188.604507446289,"Rukwa"
26,2012-02-02,"F","jackal",0,-7.00844650156393,39.0401234879334,108.727325439453,"Pwani"
26,2012-02-03,"F","human",28,-2.20300604169178,31.4278981331422,88.106803894043,"Kagera"
26,2012-02-05,"M","lion",5,-4.57197004834886,30.6659864081529,10.0378665924072,"Kigoma"
26,2012-02-05,"F","dog",2,-2.62936832908424,33.8423531182017,160.780136108398,"Simiyu"
26,2012-02-06,"M","cat",2,-3.13020653351235,37.6330778910828,468.536071777344,"Kilimanjaro"
26,2012-02-07,"M","human",50,-10.9535518810626,38.802498706028,60.017951965332,"Mtwara"
26,2012-02-14,"F","dog",4,-3.36922026259827,36.6746473056518,7610.72802734375,"Arusha"
26,2012-02-15,"M","jackal",6,-3.12398336759407,34.6669978319297,39.2260856628418,"Simiyu"
26,2012-02-16,"F","dog",4,-5.09285332872289,38.640363328677,81.2463684082031,"Tanga"
26,2012-02-17,"M","cat",8,-10.5004508060107,39.8927799179229,21.4029426574707,"Mtwara"
26,2012-02-19,"F","lion",12,-8.42153560918255,37.001540878385,4.06624698638916,"Morogoro"
26,2012-02-20,"M","dog",1,-6.50752754722911,38.8910892968197,85.4110794067383,"Pwani"
26,2012-02-20,"M","dog",6,-3.33613419132965,32.7255433611684,87.0617218017578,"Shinyanga"
26,2012-02-21,"F","dog",6,-8.87541952431085,34.8396441440219,196.676879882812,"Njombe"
26,2012-02-21,"M","cat",3,-3.25026241474333,37.3426866453016,747.311950683594,"Kilimanjaro"
26,2012-02-23,"F","lion",9,-7.05309837649838,35.0404122741368,4.04785919189453,"Iringa"
26,2012-02-23,"M","lion",11,-1.63018097477789,35.1620582302381,38.4533653259277,"Mara"
26,2012-02-24,"M","human",76,-3.12762335535723,37.6352949822408,468.536071777344,"Kilimanjaro"
26,2012-02-24,"M","jackal",6,-3.54631639727683,31.6910490955346,7.08313322067261,"Geita"
26,2012-02-24,"M","dog",1,-3.67146692326548,33.4247356827001,3413.37036132812,"Shinyanga"
26,2012-02-26,"F","dog",1,-4.37346517426061,38.2140890985976,65.5512313842773,"Kilimanjaro"
26,2012-02-26,"F","dog",2,-2.88240183208185,34.0521767155032,153.191925048828,"Simiyu"
26,2012-02-27,"M","dog",6,-10.1272121332433,34.6725380145918,55.7003402709961,"Njombe"
26,2012-02-28,"F","dog",7,-9.21504911103326,34.8844054610896,51.862190246582,"Njombe"
26,2012-02-28,"M","lion",12,-9.6314092871718,36.6810037647082,1.63260519504547,"Morogoro"
26,2012-02-29,"F","jackal",0,-3.76882177895491,31.1401103978042,7.29654884338379,"Kigoma"
26,2012-02-29,"M","dog",1,-7.78601773769575,35.6795393328445,2713.658203125,"Iringa"
27,2012-03-01,"M","dog",2,-6.75291540906745,39.1837199007429,2244.19506835938,"Dar-es-salaam"
27,2012-03-01,"F","lion",9,-8.36919971478861,37.7303274921603,0.460310339927673,"Lindi"
27,2012-03-03,"M","jackal",6,-6.72719493837493,30.7758339219788,2.90554118156433,"Katavi"
27,2012-03-04,"M","jackal",4,-6.11908206082255,31.5492849624836,3.29667615890503,"Katavi"
27,2012-03-05,"M","dog",5,-1.71461448721367,31.7297216189923,150.413162231445,"Kagera"
27,2012-03-05,"F","human",61,-3.70324267406362,35.6463648563244,1910.33288574219,"Arusha"
